order_id,customer_id,order_date,status,shipping_cost
O000582,C00470,2025-11-04,Shipped,0.0
O000583,C00949,2024-11-12,Cancelled,0.0
O000584,C00307,2025-11-12,Delivered,7.99
O000585,C00177,2024-11-28,Delivered,0.0
O000586,C00974,2024-10-31,Delivered,0.0
O000587,C00705,2024-12-15,Cancelled,19.99
O000588,C00559,2025-08-25,Shipped,0.0
O000589,C00911,2024-05-05,Delivered,0.0
O000590,C00078,2024-07-05,Delivered,0.0
O000591,C00127,2025-12-14,Cancelled,0.0
O000592,C00739,2024-06-19,Delivered,4.99
O000593,C00102,2025-03-04,Delivered,19.99
O000594,C00797,2025-03-16,Cancelled,12.99
O000595,C00957,2024-12-28,Shipped,4.99
O000596,C00920,2025-05-25,Delivered,4.99
O000597,C00380,2024-07-30,Delivered,7.99
O000598,C00993,2025-02-16,Delivered,0.0
O000599,C00304,2024-11-16,Delivered,0.0
O000600,C00334,2025-06-09,Delivered,19.99
O000601,C00477,2024-05-21,Delivered,0.0
O000602,C00511,2025-03-07,Delivered,0.0
O000603,C00782,2024-06-27,Cancelled,4.99
O000604,C00723,2024-09-08,Delivered,4.99
O000605,C00454,2024-07-22,Delivered,0.0
O000606,C00363,2024-06-25,Delivered,0.0
O000607,C00782,2025-10-28,Delivered,4.99
O000608,C00555,2024-09-15,Delivered,7.99
O000609,C00079,2025-12-06,Delivered,0.0
O000610,C00266,2025-12-21,Cancelled,4.99
O000611,C00316,2025-03-08,Delivered,7.99
O000612,C00394,2024-05-23,Cancelled,12.99
O000613,C00766,2024-11-17,Processing,4.99
O000614,C00382,2025-09-29,Delivered,0.0
O000615,C00824,2024-11-14,Delivered,4.99
O000616,C00607,2024-03-24,Returned,7.99
O000617,C00564,2025-02-20,Returned,0.0
O000618,C00993,2025-11-06,Delivered,4.99
O000619,C00047,2025-09-27,Delivered,0.0
O000620,C00458,2024-06-19,Delivered,0.0
O000621,C00907,2025-06-17,Processing,4.99
O000622,C00414,2024-07-23,Delivered,0.0
O000623,C00868,2024-07-22,Delivered,12.99
O000624,C00294,2025-11-17,Cancelled,7.99
O000625,C00046,2024-08-15,Delivered,4.99
O000626,C00253,2024-08-25,Delivered,4.99
O000627,C00743,2024-01-01,Delivered,4.99
O000628,C00867,2025-11-15,Cancelled,0.0
O000629,C00325,2025-09-23,Delivered,12.99
O000630,C00936,2025-05-07,Delivered,19.99
O000631,C00075,2025-08-15,Delivered,0.0
O000632,C00830,2024-06-01,Delivered,0.0
O000633,C00938,2024-12-17,Delivered,0.0
O000634,C00156,2024-11-08,Delivered,7.99
O000635,C00051,2024-03-31,Delivered,7.99
O000636,C00172,2024-12-26,Shipped,12.99
O000637,C00339,2025-12-03,Shipped,7.99
O000638,C00181,2024-02-03,Delivered,4.99
O000639,C00077,2024-09-21,Delivered,7.99
O000640,C00899,2024-07-13,Delivered,7.99
O000641,C00553,2024-08-06,Shipped,4.99
O000642,C00418,2025-11-29,Delivered,4.99
O000643,C00703,2024-12-20,Delivered,7.99
O000644,C00593,2024-12-19,Delivered,7.99
O000645,C00385,2025-08-23,Delivered,7.99
O000646,C00574,2024-06-03,Delivered,7.99
O000647,C00088,2024-12-27,Delivered,7.99
O000648,C00857,2024-12-06,Delivered,7.99
O000649,C00577,2025-04-04,Delivered,4.99
O000650,C00923,2025-12-31,Delivered,7.99
O000651,C00100,2025-08-30,Delivered,4.99
O000652,C00284,2024-11-25,Delivered,0.0
O000653,C00055,2025-10-30,Delivered,0.0
O000654,C00934,2024-06-15,Delivered,7.99
O000655,C00496,2024-01-26,Delivered,7.99
O000656,C00760,2024-07-11,Delivered,19.99
O000657,C00890,2024-11-05,Delivered,4.99
O000658,C00914,2025-01-09,Delivered,4.99
O000659,C00398,2025-04-24,Delivered,0.0
O000660,C00183,2025-11-30,Cancelled,0.0
O000661,C00612,2025-01-08,Delivered,7.99
O000662,C00973,2025-01-01,Delivered,0.0
O000663,C00036,2024-02-14,Delivered,7.99
O000664,C00401,2024-01-29,Delivered,7.99
O000665,C00784,2025-02-14,Delivered,4.99
O000666,C00624,2024-12-09,Delivered,12.99
O000667,C00591,2025-11-04,Delivered,4.99
O000668,C00664,2024-06-08,Delivered,0.0
O000669,C00643,2024-01-21,Delivered,12.99
O000670,C00752,2024-12-13,Shipped,12.99
O000671,C00795,2024-08-05,Returned,0.0
O000672,C00182,2024-02-13,Delivered,0.0
O000673,C00743,2025-07-27,Delivered,0.0
O000674,C00689,2024-04-19,Delivered,0.0
O000675,C00928,2025-04-16,Delivered,19.99
O000676,C00917,2024-09-10,Delivered,7.99
O000677,C00305,2024-06-18,Delivered,4.99
O000678,C00556,2024-11-19,Delivered,12.99
O000679,C00290,2025-10-03,Delivered,4.99
O000680,C00587,2024-11-23,Delivered,4.99
O000681,C00693,2025-08-16,Delivered,19.99
O000682,C00742,2024-05-04,Shipped,12.99
O000683,C00692,2025-09-02,Delivered,12.99
O000684,C00451,2024-08-05,Delivered,4.99
O000685,C00964,2025-06-21,Delivered,7.99
O000686,C00714,2025-03-02,Delivered,0.0
O000687,C00498,2025-12-06,Delivered,7.99
O000688,C00791,2024-11-21,Delivered,19.99
O000689,C00973,2024-03-02,Delivered,0.0
O000690,C00126,2024-01-16,Delivered,7.99
O000691,C00972,2025-10-30,Delivered,4.99
O000692,C00062,2025-01-20,Delivered,0.0
O000693,C00861,2025-09-05,Delivered,7.99
O000694,C00515,2024-08-03,Delivered,0.0
O000695,C00877,2024-11-06,Delivered,7.99
O000696,C00010,2024-01-25,Delivered,0.0
O000697,C00738,2025-12-18,Returned,19.99
O000698,C00652,2025-06-14,Delivered,0.0
O000699,C00345,2025-12-08,Delivered,0.0
O000700,C00386,2024-08-27,Delivered,0.0
O000701,C00562,2025-04-20,Returned,19.99
O000702,C00939,2025-06-22,Shipped,7.99
O000703,C00528,2024-10-19,Delivered,7.99
O000704,C00137,2025-11-07,Delivered,4.99
O000705,C00965,2025-12-13,Delivered,4.99
O000706,C00947,2025-11-21,Delivered,0.0
O000707,C00233,2025-08-07,Shipped,7.99
O000708,C00500,2024-09-07,Delivered,0.0
O000709,C00324,2024-09-11,Delivered,19.99
O000710,C00789,2025-12-18,Shipped,7.99
O000711,C00864,2024-01-09,Shipped,4.99
O000712,C00969,2025-07-20,Delivered,0.0
O000713,C00597,2025-07-13,Delivered,7.99
O000714,C00273,2025-05-02,Delivered,0.0
O000715,C00219,2025-12-28,Cancelled,0.0
O000716,C00741,2024-10-13,Cancelled,0.0
O000717,C00110,2024-11-04,Delivered,7.99
O000718,C00159,2024-03-15,Delivered,7.99
O000719,C00651,2024-12-11,Cancelled,4.99
O000720,C00521,2024-08-23,Delivered,0.0
O000721,C00906,2024-11-06,Delivered,4.99
O000722,C00464,2025-11-03,Shipped,7.99
O000723,C00367,2025-12-09,Delivered,0.0
O000724,C00377,2024-06-27,Delivered,0.0
O000725,C00733,2024-11-16,Cancelled,19.99
O000726,C00280,2025-12-06,Shipped,19.99
O000727,C00487,2024-02-26,Delivered,19.99
O000728,C00041,2024-03-30,Delivered,12.99
O000729,C00732,2024-06-09,Delivered,0.0
O000730,C00695,2025-04-02,Delivered,0.0
O000731,C00705,2024-05-31,Delivered,4.99
O000732,C00960,2025-12-20,Shipped,4.99
O000733,C00352,2024-12-12,Delivered,19.99
O000734,C00877,2025-01-01,Delivered,7.99
O000735,C00414,2024-08-12,Delivered,7.99
O000736,C00127,2024-12-21,Processing,0.0
O000737,C00415,2025-06-09,Delivered,12.99
O000738,C00760,2025-08-16,Delivered,12.99
O000739,C00587,2025-08-18,Delivered,0.0
O000740,C00285,2025-03-15,Delivered,12.99
O000741,C00271,2025-11-27,Delivered,0.0
O000742,C00980,2025-10-20,Delivered,0.0
O000743,C00537,2025-08-21,Delivered,7.99
O000744,C00693,2024-02-20,Delivered,7.99
O000745,C00596,2024-01-06,Delivered,0.0
O000746,C00173,2024-07-17,Delivered,4.99
O000747,C00474,2025-06-10,Delivered,19.99
O000748,C00537,2024-11-30,Delivered,7.99
O000749,C00153,2024-11-27,Delivered,7.99
O000750,C00272,2025-11-20,Delivered,0.0
O000751,C00382,2025-11-24,Delivered,0.0
O000752,C00012,2025-11-29,Delivered,0.0
O000753,C00194,2024-10-15,Delivered,0.0
O000754,C00111,2025-07-01,Delivered,0.0
O000755,C00035,2024-08-31,Returned,0.0
O000756,C00682,2024-07-01,Cancelled,7.99
O000757,C00673,2024-06-26,Delivered,4.99
O000758,C00462,2024-11-05,Delivered,12.99
O000759,C00040,2024-12-06,Delivered,0.0
O000760,C00546,2025-11-01,Delivered,4.99
O000761,C00744,2024-04-28,Delivered,0.0
O000762,C00810,2025-08-04,Delivered,4.99
O000763,C00819,2025-01-26,Delivered,0.0
O000764,C00043,2024-09-18,Cancelled,19.99
O000765,C00049,2024-12-29,Delivered,7.99
O000766,C00494,2024-09-30,Shipped,4.99
O000767,C00468,2025-04-03,Shipped,0.0
O000768,C00074,2024-12-08,Delivered,7.99
O000769,C00596,2024-06-11,Delivered,7.99
O000770,C00785,2024-04-25,Delivered,0.0
O000771,C00673,2025-02-10,Delivered,7.99
O000772,C00242,2025-11-27,Delivered,12.99
O000773,C00113,2024-11-06,Delivered,7.99
O000774,C00210,2025-08-02,Delivered,12.99
O000775,C00415,2025-06-07,Returned,12.99
O000776,C00368,2025-12-07,Delivered,19.99
O000777,C00440,2025-10-23,Processing,4.99
O000778,C00384,2025-03-03,Delivered,7.99
O000779,C00196,2025-06-05,Shipped,7.99
O000780,C00468,2025-11-25,Delivered,7.99
O000781,C00914,2024-11-26,Delivered,19.99
O000782,C00674,2024-10-29,Cancelled,0.0
O000783,C00779,2024-01-09,Delivered,4.99
O000784,C00386,2025-10-29,Delivered,0.0
O000785,C00843,2025-10-02,Delivered,0.0
O000786,C00676,2024-04-12,Delivered,0.0
O000787,C00202,2025-03-14,Delivered,7.99
O000788,C00804,2024-12-19,Shipped,0.0
O000789,C00030,2024-04-27,Delivered,7.99
O000790,C00508,2025-12-25,Delivered,7.99
O000791,C00851,2024-07-19,Cancelled,0.0
O000792,C00934,2024-03-03,Delivered,0.0
O000793,C00601,2025-04-02,Delivered,7.99
O000794,C00135,2025-08-07,Delivered,7.99
O000795,C00387,2024-01-27,Delivered,12.99
O000796,C00663,2025-06-07,Delivered,12.99
O000797,C00886,2025-01-27,Delivered,19.99
O000798,C00640,2024-04-10,Delivered,7.99
O000799,C00900,2024-06-17,Delivered,12.99
O000800,C00535,2025-03-04,Delivered,12.99
O000801,C00499,2024-09-27,Shipped,12.99
O000802,C00446,2025-12-10,Delivered,0.0
O000803,C00166,2025-10-21,Delivered,19.99
O000804,C00603,2025-12-26,Processing,4.99
O000805,C00701,2024-08-22,Delivered,7.99
O000806,C00913,2025-12-21,Cancelled,0.0
O000807,C00063,2024-12-07,Delivered,4.99
O000808,C00066,2024-11-07,Shipped,0.0
O000809,C00995,2024-02-14,Delivered,0.0
O000810,C00597,2024-02-17,Delivered,0.0
O000811,C00475,2025-07-02,Delivered,12.99
O000812,C00658,2024-12-16,Delivered,0.0
O000813,C00158,2024-07-28,Cancelled,4.99
O000814,C00290,2025-04-22,Delivered,0.0
O000815,C00972,2024-08-17,Delivered,7.99
O000816,C00660,2025-03-15,Delivered,0.0
O000817,C00812,2024-11-11,Delivered,0.0
O000818,C00687,2025-10-26,Delivered,4.99
O000819,C00508,2025-10-23,Delivered,7.99
O000820,C00471,2024-12-23,Delivered,0.0
O000821,C00484,2024-11-08,Delivered,0.0
O000822,C00924,2024-11-12,Processing,0.0
O000823,C00710,2025-10-07,Delivered,19.99
O000824,C00742,2024-10-31,Delivered,4.99
O000825,C00572,2024-07-15,Cancelled,7.99
O000826,C00783,2024-03-22,Delivered,0.0
O000827,C00450,2024-12-19,Delivered,4.99
O000828,C00376,2024-12-25,Delivered,0.0
O000829,C00066,2025-11-05,Delivered,0.0
O000830,C00126,2024-07-24,Delivered,4.99
O000831,C00938,2024-11-19,Delivered,4.99
O000832,C00616,2025-10-10,Delivered,0.0
O000833,C00238,2025-10-26,Shipped,7.99
O000834,C00532,2024-11-20,Delivered,19.99
O000835,C00907,2024-12-17,Returned,4.99
O000836,C00603,2024-10-04,Delivered,7.99
O000837,C00569,2025-12-08,Delivered,19.99
O000838,C00084,2024-04-27,Delivered,12.99
O000839,C00469,2025-12-08,Returned,4.99
O000840,C00542,2025-06-26,Delivered,7.99
O000841,C00642,2025-01-26,Delivered,0.0
O000842,C00809,2024-01-27,Cancelled,4.99
O000843,C00515,2024-12-23,Delivered,0.0
O000844,C00211,2024-11-29,Cancelled,0.0
O000845,C00077,2024-06-08,Delivered,4.99
O000846,C00984,2025-06-05,Shipped,0.0
O000847,C00764,2025-12-21,Returned,7.99
O000848,C00778,2025-02-26,Delivered,4.99
O000849,C00338,2025-07-19,Delivered,4.99
O000850,C00228,2024-03-04,Delivered,0.0
O000851,C00908,2024-12-02,Returned,0.0
O000852,C00934,2024-04-24,Delivered,7.99
O000853,C00299,2025-04-21,Delivered,19.99
O000854,C00200,2025-12-10,Delivered,0.0
O000855,C00190,2025-06-09,Delivered,0.0
O000856,C00621,2024-03-13,Delivered,12.99
O000857,C00280,2024-11-10,Delivered,0.0
O000858,C00150,2025-02-14,Delivered,12.99
O000859,C00793,2024-11-27,Delivered,4.99
O000860,C00094,2025-11-02,Delivered,4.99
O000861,C00701,2025-10-17,Delivered,4.99
O000862,C00153,2025-04-20,Shipped,0.0
O000863,C00171,2024-11-16,Cancelled,4.99
O000864,C00830,2024-08-19,Delivered,12.99
O000865,C00578,2024-04-13,Delivered,7.99
O000866,C00214,2024-11-10,Delivered,7.99
O000867,C00826,2024-11-30,Delivered,7.99
O000868,C00968,2025-06-20,Delivered,0.0
O000869,C00121,2025-06-06,Delivered,7.99
O000870,C00823,2024-03-06,Delivered,4.99
O000871,C00790,2024-11-24,Cancelled,7.99
O000872,C00855,2024-06-24,Delivered,4.99
O000873,C00480,2024-06-05,Delivered,7.99
O000874,C00552,2025-10-30,Delivered,12.99
O000875,C00837,2024-02-05,Returned,4.99
O000876,C00116,2024-12-03,Delivered,0.0
O000877,C00588,2024-06-14,Delivered,4.99
O000878,C00750,2025-11-19,Delivered,4.99
O000879,C00928,2025-02-21,Delivered,7.99
O000880,C00068,2024-08-01,Delivered,19.99
O000881,C00873,2025-01-02,Delivered,4.99
O000882,C00640,2025-08-01,Delivered,4.99
O000883,C00391,2025-12-17,Delivered,7.99
O000884,C00977,2024-07-23,Delivered,0.0
O000885,C00712,2025-11-21,Shipped,0.0
O000886,C00460,2025-12-08,Delivered,12.99
O000887,C00148,2025-12-02,Shipped,7.99
O000888,C00939,2025-05-15,Delivered,0.0
O000889,C00037,2025-05-09,Delivered,0.0
O000890,C00379,2024-11-27,Delivered,7.99
O000891,C00846,2025-08-17,Delivered,7.99
O000892,C00205,2025-01-26,Shipped,12.99
O000893,C00494,2025-06-21,Processing,0.0
O000894,C00805,2024-12-06,Delivered,19.99
O000895,C00494,2025-08-01,Delivered,7.99
O000896,C00290,2025-10-27,Delivered,7.99
O000897,C00387,2024-05-26,Delivered,7.99
O000898,C00843,2025-11-02,Delivered,0.0
O000899,C00890,2025-02-03,Delivered,19.99
O000900,C00324,2025-11-06,Returned,0.0
O000901,C00569,2024-12-07,Delivered,0.0
O000902,C00534,2024-11-18,Cancelled,12.99
O000903,C00486,2025-12-01,Shipped,7.99
O000904,C00480,2024-08-16,Shipped,12.99
O000905,C00115,2025-11-06,Delivered,4.99
O000906,C00043,2024-12-26,Delivered,4.99
O000907,C00379,2025-01-12,Delivered,19.99
O000908,C00629,2024-10-10,Delivered,0.0
O000909,C00873,2025-03-10,Delivered,12.99
O000910,C00941,2024-10-27,Processing,0.0
O000911,C00841,2024-02-02,Shipped,12.99
O000912,C00130,2024-09-01,Shipped,0.0
O000913,C00831,2024-01-06,Cancelled,7.99
O000914,C00269,2025-12-24,Delivered,12.99
O000915,C00696,2025-12-19,Delivered,4.99
O000916,C00199,2024-11-24,Delivered,7.99
O000917,C00072,2025-07-30,Delivered,12.99
O000918,C00817,2024-11-06,Shipped,7.99
O000919,C00753,2025-06-16,Delivered,19.99
O000920,C00854,2025-10-07,Delivered,4.99
O000921,C00760,2025-12-13,Delivered,0.0
O000922,C00974,2024-11-26,Delivered,0.0
O000923,C00286,2025-09-13,Delivered,0.0
O000924,C00933,2024-08-27,Shipped,0.0
O000925,C00100,2025-12-28,Delivered,7.99
O000926,C00885,2024-01-22,Delivered,0.0
O000927,C00219,2025-04-11,Delivered,0.0
O000928,C00044,2025-06-07,Delivered,0.0
O000929,C00062,2025-06-29,Delivered,12.99
O000930,C01000,2024-04-29,Processing,7.99
O000931,C00155,2025-12-10,Delivered,4.99
O000932,C00843,2024-06-23,Delivered,12.99
O000933,C00587,2025-05-02,Delivered,0.0
O000934,C00221,2024-07-25,Delivered,19.99
O000935,C00622,2024-10-08,Delivered,7.99
O000936,C00612,2025-02-09,Delivered,0.0
O000937,C00414,2024-12-02,Delivered,7.99
O000938,C00339,2024-06-07,Cancelled,7.99
O000939,C00534,2024-06-16,Delivered,4.99
O000940,C00155,2024-12-02,Delivered,12.99
O000941,C00586,2025-08-21,Delivered,0.0
O000942,C00741,2025-11-25,Delivered,0.0
O000943,C00370,2024-03-21,Cancelled,0.0
O000944,C00443,2024-11-23,Returned,0.0
O000945,C00099,2024-04-07,Delivered,0.0
O000946,C00626,2024-01-14,Cancelled,12.99
O000947,C00886,2025-06-09,Shipped,0.0
O000948,C00950,2025-04-10,Returned,4.99
O000949,C00479,2024-06-10,Delivered,4.99
O000950,C00031,2024-08-03,Delivered,12.99
O000951,C00906,2024-01-20,Delivered,19.99
O000952,C00294,2025-11-03,Shipped,7.99
O000953,C00977,2025-12-22,Delivered,19.99
O000954,C00949,2024-05-15,Delivered,7.99
O000955,C00886,2024-08-01,Delivered,19.99
O000956,C00700,2025-11-15,Delivered,7.99
O000957,C00069,2025-12-05,Delivered,0.0
O000958,C00638,2024-12-03,Cancelled,4.99
O000959,C00793,2024-02-14,Delivered,7.99
O000960,C00177,2024-02-02,Cancelled,4.99
O000961,C00703,2025-03-11,Delivered,0.0
O000962,C00516,2024-11-23,Delivered,7.99
O000963,C00461,2024-01-24,Delivered,19.99
O000964,C00067,2025-03-21,Delivered,0.0
O000965,C00570,2024-01-10,Delivered,7.99
O000966,C00154,2025-09-18,Delivered,7.99
O000967,C00819,2024-10-07,Delivered,19.99
O000968,C00733,2024-02-03,Shipped,19.99
O000969,C00463,2025-03-26,Delivered,7.99
O000970,C00439,2024-11-25,Delivered,4.99
O000971,C00039,2025-12-22,Delivered,0.0
O000972,C00766,2025-02-07,Delivered,4.99
O000973,C00772,2024-09-04,Delivered,7.99
O000974,C00156,2025-07-15,Delivered,12.99
O000975,C00729,2024-08-31,Delivered,7.99
O000976,C00380,2025-11-27,Delivered,0.0
O000977,C00793,2024-11-17,Delivered,7.99
O000978,C00068,2025-02-13,Shipped,4.99
O000979,C00829,2024-02-14,Delivered,0.0
O000980,C00624,2024-12-05,Delivered,0.0
O000981,C00358,2025-11-02,Shipped,0.0
O000982,C00587,2025-10-07,Delivered,12.99
O000983,C00825,2024-07-26,Delivered,0.0
O000984,C00364,2024-07-28,Delivered,0.0
O000985,C00175,2025-10-20,Delivered,19.99
O000986,C00592,2025-12-07,Delivered,4.99
O000987,C00572,2024-04-02,Delivered,0.0
O000988,C00316,2024-12-14,Returned,0.0
O000989,C00448,2024-11-04,Shipped,0.0
O000990,C00864,2025-11-15,Delivered,0.0
O000991,C00888,2024-03-20,Delivered,0.0
O000992,C00680,2024-07-16,Delivered,7.99
O000993,C00092,2025-08-17,Delivered,0.0
O000994,C00386,2024-02-15,Delivered,4.99
O000995,C00282,2024-12-29,Delivered,12.99
O000996,C00533,2024-12-11,Delivered,4.99
O000997,C00887,2024-11-02,Delivered,12.99
O000998,C00014,2024-11-24,Processing,4.99
O000999,C00286,2025-01-25,Delivered,4.99
O001000,C00382,2024-06-08,Returned,7.99
O001001,C00503,2025-03-09,Cancelled,0.0
O001002,C00191,2025-10-07,Delivered,0.0
O001003,C00420,2025-08-23,Shipped,7.99
O001004,C00864,2024-06-03,Delivered,4.99
O001005,C00581,2024-05-29,Delivered,7.99
O001006,C00158,2024-08-29,Delivered,12.99
O001007,C00772,2024-11-12,Delivered,4.99
O001008,C00484,2024-11-29,Delivered,7.99
O001009,C00743,2025-06-23,Delivered,4.99
O001010,C00557,2024-02-21,Delivered,19.99
O001011,C00665,2024-01-29,Delivered,12.99
O001012,C00211,2024-11-23,Delivered,12.99
O001013,C00681,2025-07-06,Delivered,0.0
O001014,C00444,2024-07-03,Delivered,7.99
O001015,C00936,2025-05-22,Delivered,0.0
O001016,C00437,2024-08-22,Delivered,0.0
O001017,C00745,2025-11-21,Delivered,19.99
O001018,C00050,2025-11-24,Shipped,0.0
O001019,C00909,2024-09-28,Delivered,19.99
O001020,C00904,2024-07-31,Delivered,0.0
O001021,C00324,2024-11-30,Delivered,12.99
O001022,C00353,2024-08-08,Cancelled,0.0
O001023,C00835,2025-06-17,Delivered,4.99
O001024,C00229,2025-10-29,Delivered,0.0
O001025,C00351,2025-06-18,Delivered,7.99
O001026,C00389,2025-10-27,Delivered,4.99
O001027,C00545,2024-11-25,Delivered,7.99
O001028,C00547,2024-06-04,Delivered,0.0
O001029,C00706,2025-08-06,Processing,0.0
O001030,C00656,2024-11-12,Delivered,0.0
O001031,C00073,2025-06-16,Delivered,4.99
O001032,C00221,2024-08-31,Delivered,12.99
O001033,C00209,2024-03-18,Delivered,12.99
O001034,C00752,2025-12-29,Shipped,0.0
O001035,C00707,2024-06-04,Delivered,7.99
O001036,C00013,2025-12-27,Delivered,7.99
O001037,C00692,2025-12-23,Delivered,0.0
O001038,C00966,2025-09-24,Cancelled,4.99
O001039,C00326,2025-06-07,Shipped,4.99
O001040,C00252,2025-03-15,Delivered,0.0
O001041,C00147,2025-11-14,Delivered,0.0
O001042,C00723,2024-09-19,Delivered,0.0
O001043,C00953,2024-12-20,Processing,7.99
O001044,C00860,2025-04-28,Delivered,0.0
O001045,C00313,2024-11-30,Delivered,0.0
O001046,C00579,2024-12-06,Delivered,4.99
O001047,C00141,2024-11-01,Delivered,0.0
O001048,C00456,2025-02-28,Delivered,0.0
O001049,C00660,2025-11-08,Returned,12.99
O001050,C00723,2024-07-09,Delivered,0.0
O001051,C00133,2025-12-08,Shipped,7.99
O001052,C00336,2025-06-30,Delivered,4.99
O001053,C00278,2025-10-26,Delivered,7.99
O001054,C00731,2025-02-20,Delivered,7.99
O001055,C00382,2025-09-09,Delivered,0.0
O001056,C00214,2024-01-14,Returned,12.99
O001057,C00948,2025-10-21,Cancelled,4.99
O001058,C00162,2024-02-03,Delivered,12.99
O001059,C00375,2025-11-22,Delivered,4.99
O001060,C00923,2025-12-29,Delivered,19.99
O001061,C00437,2024-09-24,Returned,7.99
O001062,C00037,2024-07-16,Cancelled,19.99
O001063,C00290,2025-08-27,Shipped,4.99
O001064,C00281,2024-08-17,Delivered,4.99
O001065,C00163,2025-11-14,Delivered,7.99
O001066,C00507,2024-04-10,Delivered,12.99
O001067,C00697,2024-05-05,Delivered,19.99
O001068,C00231,2025-12-24,Delivered,4.99
O001069,C00111,2025-06-18,Delivered,7.99
O001070,C00806,2025-11-07,Delivered,0.0
O001071,C00463,2024-10-27,Cancelled,4.99
O001072,C00202,2025-06-20,Shipped,0.0
O001073,C00885,2025-04-01,Delivered,4.99
O001074,C00846,2025-04-11,Delivered,19.99
O001075,C00840,2025-06-25,Delivered,0.0
O001076,C00535,2025-03-12,Shipped,7.99
O001077,C00473,2024-12-06,Shipped,7.99
O001078,C00526,2024-09-05,Shipped,0.0
O001079,C00246,2025-08-29,Shipped,4.99
O001080,C00931,2024-07-28,Delivered,7.99
O001081,C00481,2025-07-02,Delivered,0.0
O001082,C00028,2024-08-02,Delivered,12.99
O001083,C00627,2025-05-04,Delivered,19.99
O001084,C00931,2025-08-13,Shipped,0.0
O001085,C00742,2024-07-22,Delivered,0.0
O001086,C00165,2024-02-24,Delivered,4.99
O001087,C00118,2024-05-10,Delivered,7.99
O001088,C00884,2025-04-14,Processing,0.0
O001089,C00507,2025-11-08,Delivered,0.0
O001090,C00044,2024-02-08,Delivered,4.99
O001091,C00207,2025-08-03,Delivered,19.99
O001092,C00705,2024-11-05,Delivered,4.99
O001093,C00529,2024-12-24,Delivered,4.99
O001094,C00603,2025-12-06,Delivered,19.99
O001095,C00225,2024-11-02,Delivered,7.99
O001096,C00687,2024-12-19,Cancelled,7.99
O001097,C00625,2024-01-12,Delivered,7.99
O001098,C00180,2024-03-18,Delivered,19.99
O001099,C00723,2024-08-21,Returned,7.99
O001100,C00005,2024-01-23,Delivered,12.99
O001101,C00464,2025-05-11,Delivered,7.99
O001102,C00458,2024-12-05,Shipped,7.99
O001103,C00814,2025-02-11,Delivered,0.0
O001104,C00006,2024-06-18,Delivered,4.99
O001105,C00624,2024-09-26,Delivered,7.99
O001106,C00481,2025-06-11,Delivered,0.0
