order_item_id,order_id,product_id,quantity,unit_price,discount
OI0000582,O000291,P00011,2,477.15,0.0
OI0000583,O000292,P00065,3,96.5,0.0
OI0000584,O000293,P00109,1,130.78,0.0
OI0000585,O000293,P00101,4,79.35,0.1
OI0000586,O000293,P00036,1,136.63,0.0
OI0000587,O000293,P00033,1,97.17,0.0
OI0000588,O000294,P00110,1,82.92,0.0
OI0000589,O000295,P00002,1,75.51,0.0
OI0000590,O000295,P00095,2,40.98,0.1
OI0000591,O000296,P00023,1,220.19,0.1
OI0000592,O000296,P00117,2,372.96,0.15
OI0000593,O000297,P00020,1,21.08,0.2
OI0000594,O000297,P00085,1,274.09,0.0
OI0000595,O000297,P00058,1,268.06,0.0
OI0000596,O000297,P00048,1,606.69,0.2
OI0000597,O000298,P00090,1,335.08,0.05
OI0000598,O000298,P00031,2,462.82,0.0
OI0000599,O000299,P00103,1,132.87,0.2
OI0000600,O000299,P00068,1,131.83,0.0
OI0000601,O000300,P00044,1,52.37,0.0
OI0000602,O000300,P00011,1,477.15,0.1
OI0000603,O000301,P00120,1,568.77,0.05
OI0000604,O000301,P00106,1,183.48,0.2
OI0000605,O000301,P00020,1,21.08,0.05
OI0000606,O000301,P00108,2,475.6,0.2
OI0000607,O000302,P00050,1,212.38,0.05
OI0000608,O000302,P00031,1,462.82,0.15
OI0000609,O000302,P00085,1,274.09,0.15
OI0000610,O000303,P00022,4,315.29,0.1
OI0000611,O000303,P00027,2,425.73,0.15
OI0000612,O000304,P00108,1,475.6,0.0
OI0000613,O000304,P00045,1,303.55,0.15
OI0000614,O000305,P00034,1,79.08,0.0
OI0000615,O000305,P00097,4,193.82,0.0
OI0000616,O000305,P00105,1,567.15,0.0
OI0000617,O000306,P00060,2,534.46,0.05
OI0000618,O000307,P00061,1,62.41,0.0
OI0000619,O000308,P00061,2,62.41,0.15
OI0000620,O000309,P00097,1,193.82,0.1
OI0000621,O000309,P00119,2,324.39,0.0
OI0000622,O000310,P00049,3,193.92,0.15
OI0000623,O000311,P00091,2,86.94,0.05
OI0000624,O000311,P00050,1,212.38,0.0
OI0000625,O000312,P00019,2,80.96,0.05
OI0000626,O000312,P00068,3,131.83,0.0
OI0000627,O000312,P00112,1,264.71,0.0
OI0000628,O000313,P00119,2,324.39,0.2
OI0000629,O000314,P00058,1,268.06,0.05
OI0000630,O000315,P00087,1,117.6,0.0
OI0000631,O000315,P00041,4,19.77,0.0
OI0000632,O000315,P00068,1,131.83,0.1
OI0000633,O000315,P00088,2,15.01,0.15
OI0000634,O000316,P00046,1,488.5,0.05
OI0000635,O000316,P00109,4,130.78,0.1
OI0000636,O000317,P00118,3,509.33,0.15
OI0000637,O000318,P00110,1,82.92,0.0
OI0000638,O000318,P00035,3,385.83,0.0
OI0000639,O000319,P00035,2,385.83,0.2
OI0000640,O000320,P00013,3,427.3,0.0
OI0000641,O000321,P00084,1,477.09,0.05
OI0000642,O000321,P00075,2,181.47,0.05
OI0000643,O000322,P00099,1,91.51,0.15
OI0000644,O000323,P00096,1,302.38,0.0
OI0000645,O000324,P00094,1,222.34,0.15
OI0000646,O000325,P00076,1,271.68,0.0
OI0000647,O000325,P00099,1,91.51,0.1
OI0000648,O000326,P00044,2,52.37,0.15
OI0000649,O000326,P00087,1,117.6,0.0
OI0000650,O000327,P00041,2,19.77,0.15
OI0000651,O000327,P00071,2,455.29,0.0
OI0000652,O000327,P00002,1,75.51,0.2
OI0000653,O000328,P00009,3,411.99,0.0
OI0000654,O000329,P00053,1,564.38,0.0
OI0000655,O000329,P00013,1,427.3,0.15
OI0000656,O000329,P00068,2,131.83,0.05
OI0000657,O000330,P00045,3,303.55,0.15
OI0000658,O000330,P00029,1,359.81,0.0
OI0000659,O000331,P00033,1,97.17,0.0
OI0000660,O000332,P00005,1,297.83,0.0
OI0000661,O000333,P00080,1,65.63,0.1
OI0000662,O000333,P00012,2,518.79,0.15
OI0000663,O000333,P00008,1,441.52,0.2
OI0000664,O000334,P00028,1,43.31,0.1
OI0000665,O000335,P00082,2,380.3,0.0
OI0000666,O000336,P00091,1,86.94,0.0
OI0000667,O000337,P00012,1,518.79,0.2
OI0000668,O000338,P00078,1,203.68,0.15
OI0000669,O000338,P00017,2,369.49,0.2
OI0000670,O000338,P00049,2,193.92,0.15
OI0000671,O000339,P00073,1,380.75,0.2
OI0000672,O000340,P00024,2,194.34,0.15
OI0000673,O000340,P00115,1,275.35,0.0
OI0000674,O000340,P00015,1,125.4,0.0
OI0000675,O000341,P00038,1,373.16,0.05
OI0000676,O000342,P00085,1,274.09,0.0
OI0000677,O000343,P00082,1,380.3,0.05
OI0000678,O000344,P00119,3,324.39,0.0
OI0000679,O000345,P00099,3,91.51,0.15
OI0000680,O000345,P00055,1,268.52,0.15
OI0000681,O000346,P00099,1,91.51,0.0
OI0000682,O000346,P00042,2,444.01,0.0
OI0000683,O000347,P00100,1,205.9,0.0
OI0000684,O000348,P00036,1,136.63,0.05
OI0000685,O000348,P00100,3,205.9,0.0
OI0000686,O000348,P00008,1,441.52,0.0
OI0000687,O000348,P00049,1,193.92,0.0
OI0000688,O000349,P00105,2,567.15,0.0
OI0000689,O000350,P00023,3,220.19,0.0
OI0000690,O000350,P00057,1,460.12,0.05
OI0000691,O000351,P00119,1,324.39,0.1
OI0000692,O000351,P00026,1,236.15,0.05
OI0000693,O000352,P00023,1,220.19,0.05
OI0000694,O000352,P00083,1,125.94,0.0
OI0000695,O000353,P00019,1,80.96,0.1
OI0000696,O000354,P00099,1,91.51,0.05
OI0000697,O000355,P00028,1,43.31,0.1
OI0000698,O000356,P00083,3,125.94,0.0
OI0000699,O000356,P00014,1,306.6,0.0
OI0000700,O000356,P00117,4,372.96,0.0
OI0000701,O000356,P00057,2,460.12,0.0
OI0000702,O000356,P00092,1,315.53,0.0
OI0000703,O000357,P00074,3,138.42,0.15
OI0000704,O000358,P00033,2,97.17,0.05
OI0000705,O000358,P00100,3,205.9,0.0
OI0000706,O000359,P00115,1,275.35,0.05
OI0000707,O000360,P00020,1,21.08,0.15
OI0000708,O000361,P00082,1,380.3,0.0
OI0000709,O000362,P00120,1,568.77,0.0
OI0000710,O000363,P00086,1,55.76,0.05
OI0000711,O000364,P00035,1,385.83,0.15
OI0000712,O000364,P00020,2,21.08,0.0
OI0000713,O000365,P00116,1,571.16,0.1
OI0000714,O000365,P00051,1,220.14,0.15
OI0000715,O000365,P00074,3,138.42,0.2
OI0000716,O000365,P00001,1,186.44,0.05
OI0000717,O000366,P00062,1,140.07,0.2
OI0000718,O000366,P00056,2,496.49,0.15
OI0000719,O000366,P00052,3,396.7,0.2
OI0000720,O000367,P00104,1,250.89,0.0
OI0000721,O000367,P00101,3,79.35,0.1
OI0000722,O000368,P00029,2,359.81,0.15
OI0000723,O000368,P00001,1,186.44,0.2
OI0000724,O000368,P00050,2,212.38,0.2
OI0000725,O000369,P00062,1,140.07,0.0
OI0000726,O000370,P00073,1,380.75,0.0
OI0000727,O000370,P00069,2,452.65,0.0
OI0000728,O000371,P00088,1,15.01,0.05
OI0000729,O000371,P00039,2,78.36,0.0
OI0000730,O000372,P00081,1,74.04,0.1
OI0000731,O000372,P00083,1,125.94,0.2
OI0000732,O000372,P00012,1,518.79,0.0
OI0000733,O000372,P00047,1,293.14,0.0
OI0000734,O000373,P00108,1,475.6,0.05
OI0000735,O000374,P00098,4,298.47,0.2
OI0000736,O000375,P00038,1,373.16,0.0
OI0000737,O000375,P00083,1,125.94,0.0
OI0000738,O000376,P00071,1,455.29,0.05
OI0000739,O000376,P00006,1,117.92,0.15
OI0000740,O000377,P00025,1,205.26,0.15
OI0000741,O000377,P00039,1,78.36,0.05
OI0000742,O000378,P00115,2,275.35,0.15
OI0000743,O000378,P00014,1,306.6,0.15
OI0000744,O000379,P00046,1,488.5,0.05
OI0000745,O000380,P00011,2,477.15,0.0
OI0000746,O000380,P00114,1,426.8,0.0
OI0000747,O000380,P00081,3,74.04,0.0
OI0000748,O000380,P00057,1,460.12,0.0
OI0000749,O000380,P00095,4,40.98,0.0
OI0000750,O000381,P00093,1,320.92,0.1
OI0000751,O000382,P00031,1,462.82,0.05
OI0000752,O000382,P00063,2,329.62,0.0
OI0000753,O000383,P00102,2,377.84,0.1
OI0000754,O000384,P00083,1,125.94,0.0
OI0000755,O000385,P00064,3,25.74,0.05
OI0000756,O000385,P00069,4,452.65,0.0
OI0000757,O000385,P00107,2,373.63,0.0
OI0000758,O000385,P00104,2,250.89,0.0
OI0000759,O000386,P00008,1,441.52,0.2
OI0000760,O000386,P00044,1,52.37,0.15
OI0000761,O000387,P00006,3,117.92,0.05
OI0000762,O000388,P00016,3,21.7,0.0
OI0000763,O000389,P00104,2,250.89,0.15
OI0000764,O000389,P00084,1,477.09,0.1
OI0000765,O000390,P00059,4,377.25,0.15
OI0000766,O000391,P00112,1,264.71,0.2
OI0000767,O000392,P00069,1,452.65,0.0
OI0000768,O000393,P00095,2,40.98,0.1
OI0000769,O000394,P00030,1,211.27,0.0
OI0000770,O000394,P00119,1,324.39,0.0
OI0000771,O000395,P00095,2,40.98,0.15
OI0000772,O000395,P00019,1,80.96,0.0
OI0000773,O000395,P00063,1,329.62,0.05
OI0000774,O000396,P00117,2,372.96,0.1
OI0000775,O000397,P00006,3,117.92,0.15
OI0000776,O000397,P00032,1,492.19,0.15
OI0000777,O000398,P00017,1,369.49,0.0
OI0000778,O000398,P00002,1,75.51,0.15
OI0000779,O000399,P00007,1,522.61,0.0
OI0000780,O000399,P00116,2,571.16,0.2
OI0000781,O000400,P00102,2,377.84,0.05
OI0000782,O000400,P00013,1,427.3,0.1
OI0000783,O000401,P00022,4,315.29,0.2
OI0000784,O000401,P00107,3,373.63,0.2
OI0000785,O000401,P00076,2,271.68,0.0
OI0000786,O000401,P00009,2,411.99,0.0
OI0000787,O000402,P00064,1,25.74,0.2
OI0000788,O000402,P00077,2,263.58,0.1
OI0000789,O000403,P00029,4,359.81,0.2
OI0000790,O000403,P00009,1,411.99,0.0
OI0000791,O000404,P00055,2,268.52,0.0
OI0000792,O000405,P00104,1,250.89,0.0
OI0000793,O000405,P00107,1,373.63,0.0
OI0000794,O000405,P00095,1,40.98,0.15
OI0000795,O000405,P00087,1,117.6,0.1
OI0000796,O000405,P00052,1,396.7,0.1
OI0000797,O000406,P00018,3,97.12,0.0
OI0000798,O000407,P00108,1,475.6,0.2
OI0000799,O000408,P00028,4,43.31,0.1
OI0000800,O000408,P00098,4,298.47,0.0
OI0000801,O000408,P00006,1,117.92,0.0
OI0000802,O000409,P00009,1,411.99,0.2
OI0000803,O000409,P00016,2,21.7,0.05
OI0000804,O000409,P00036,2,136.63,0.0
OI0000805,O000409,P00019,1,80.96,0.15
OI0000806,O000410,P00048,1,606.69,0.0
OI0000807,O000410,P00071,3,455.29,0.05
OI0000808,O000411,P00032,2,492.19,0.1
OI0000809,O000412,P00006,1,117.92,0.0
OI0000810,O000413,P00013,2,427.3,0.05
OI0000811,O000413,P00102,4,377.84,0.2
OI0000812,O000413,P00109,1,130.78,0.0
OI0000813,O000413,P00081,1,74.04,0.0
OI0000814,O000413,P00079,1,142.89,0.05
OI0000815,O000414,P00011,1,477.15,0.0
OI0000816,O000414,P00001,2,186.44,0.0
OI0000817,O000415,P00119,1,324.39,0.0
OI0000818,O000416,P00091,1,86.94,0.15
OI0000819,O000417,P00076,1,271.68,0.0
OI0000820,O000417,P00114,1,426.8,0.05
OI0000821,O000418,P00089,3,185.57,0.2
OI0000822,O000419,P00102,2,377.84,0.0
OI0000823,O000419,P00099,1,91.51,0.0
OI0000824,O000419,P00061,1,62.41,0.0
OI0000825,O000419,P00089,2,185.57,0.15
OI0000826,O000420,P00035,4,385.83,0.0
OI0000827,O000420,P00067,3,529.3,0.1
OI0000828,O000420,P00058,1,268.06,0.15
OI0000829,O000420,P00053,4,564.38,0.0
OI0000830,O000420,P00031,2,462.82,0.1
OI0000831,O000421,P00024,1,194.34,0.1
OI0000832,O000421,P00092,1,315.53,0.0
OI0000833,O000421,P00064,1,25.74,0.15
OI0000834,O000422,P00106,1,183.48,0.2
OI0000835,O000423,P00039,1,78.36,0.0
OI0000836,O000423,P00045,1,303.55,0.1
OI0000837,O000423,P00054,1,499.72,0.0
OI0000838,O000424,P00025,4,205.26,0.0
OI0000839,O000425,P00068,1,131.83,0.0
OI0000840,O000426,P00080,3,65.63,0.1
OI0000841,O000426,P00047,1,293.14,0.1
OI0000842,O000426,P00111,2,39.89,0.0
OI0000843,O000426,P00098,2,298.47,0.05
OI0000844,O000427,P00099,1,91.51,0.0
OI0000845,O000427,P00081,4,74.04,0.0
OI0000846,O000427,P00085,1,274.09,0.0
OI0000847,O000428,P00025,1,205.26,0.0
OI0000848,O000429,P00102,3,377.84,0.0
OI0000849,O000430,P00088,1,15.01,0.05
OI0000850,O000430,P00109,1,130.78,0.05
OI0000851,O000431,P00023,4,220.19,0.0
OI0000852,O000432,P00086,2,55.76,0.0
OI0000853,O000432,P00119,2,324.39,0.0
OI0000854,O000433,P00083,2,125.94,0.0
OI0000855,O000433,P00047,1,293.14,0.05
OI0000856,O000433,P00037,3,379.94,0.0
OI0000857,O000434,P00043,2,243.73,0.2
OI0000858,O000434,P00079,4,142.89,0.2
OI0000859,O000435,P00059,2,377.25,0.15
OI0000860,O000435,P00006,4,117.92,0.0
OI0000861,O000435,P00014,1,306.6,0.1
OI0000862,O000436,P00023,1,220.19,0.2
OI0000863,O000436,P00021,1,265.21,0.0
OI0000864,O000437,P00063,2,329.62,0.0
OI0000865,O000437,P00066,2,422.64,0.0
OI0000866,O000437,P00015,4,125.4,0.15
OI0000867,O000438,P00057,2,460.12,0.1
OI0000868,O000439,P00075,1,181.47,0.05
OI0000869,O000439,P00042,1,444.01,0.0
OI0000870,O000440,P00096,1,302.38,0.0
OI0000871,O000440,P00087,2,117.6,0.0
OI0000872,O000440,P00115,1,275.35,0.2
OI0000873,O000441,P00015,1,125.4,0.0
OI0000874,O000442,P00030,4,211.27,0.0
OI0000875,O000443,P00031,4,462.82,0.15
OI0000876,O000444,P00053,4,564.38,0.0
OI0000877,O000444,P00112,1,264.71,0.0
OI0000878,O000444,P00026,4,236.15,0.05
OI0000879,O000444,P00049,1,193.92,0.1
OI0000880,O000444,P00115,1,275.35,0.05
OI0000881,O000445,P00007,3,522.61,0.05
OI0000882,O000446,P00019,1,80.96,0.0
OI0000883,O000447,P00119,1,324.39,0.1
OI0000884,O000448,P00059,3,377.25,0.0
OI0000885,O000449,P00050,3,212.38,0.0
OI0000886,O000449,P00048,2,606.69,0.05
OI0000887,O000450,P00093,1,320.92,0.0
OI0000888,O000450,P00025,2,205.26,0.0
OI0000889,O000450,P00081,1,74.04,0.0
OI0000890,O000450,P00046,1,488.5,0.0
OI0000891,O000450,P00035,2,385.83,0.15
OI0000892,O000451,P00073,2,380.75,0.0
OI0000893,O000451,P00008,2,441.52,0.0
OI0000894,O000452,P00015,2,125.4,0.2
OI0000895,O000453,P00060,1,534.46,0.05
OI0000896,O000454,P00054,4,499.72,0.2
OI0000897,O000454,P00022,1,315.29,0.0
OI0000898,O000455,P00029,1,359.81,0.0
OI0000899,O000456,P00078,2,203.68,0.0
OI0000900,O000457,P00102,2,377.84,0.0
OI0000901,O000457,P00082,3,380.3,0.1
OI0000902,O000457,P00079,1,142.89,0.1
OI0000903,O000458,P00110,1,82.92,0.0
OI0000904,O000459,P00012,2,518.79,0.1
OI0000905,O000459,P00053,2,564.38,0.05
OI0000906,O000459,P00110,1,82.92,0.2
OI0000907,O000460,P00028,4,43.31,0.1
OI0000908,O000461,P00061,2,62.41,0.2
OI0000909,O000462,P00060,1,534.46,0.0
OI0000910,O000463,P00002,1,75.51,0.05
OI0000911,O000463,P00094,2,222.34,0.15
OI0000912,O000464,P00112,1,264.71,0.0
OI0000913,O000464,P00032,2,492.19,0.0
OI0000914,O000465,P00056,1,496.49,0.0
OI0000915,O000465,P00075,2,181.47,0.1
OI0000916,O000466,P00020,1,21.08,0.1
OI0000917,O000466,P00117,3,372.96,0.0
OI0000918,O000467,P00054,3,499.72,0.0
OI0000919,O000467,P00006,3,117.92,0.05
OI0000920,O000468,P00094,1,222.34,0.2
OI0000921,O000469,P00065,1,96.5,0.0
OI0000922,O000470,P00055,2,268.52,0.05
OI0000923,O000470,P00068,1,131.83,0.2
OI0000924,O000470,P00051,2,220.14,0.2
OI0000925,O000471,P00090,1,335.08,0.0
OI0000926,O000471,P00106,2,183.48,0.0
OI0000927,O000471,P00013,2,427.3,0.1
OI0000928,O000471,P00058,1,268.06,0.2
OI0000929,O000471,P00064,1,25.74,0.0
OI0000930,O000472,P00089,1,185.57,0.05
OI0000931,O000472,P00094,1,222.34,0.0
OI0000932,O000473,P00017,2,369.49,0.0
OI0000933,O000473,P00046,1,488.5,0.0
OI0000934,O000474,P00083,1,125.94,0.0
OI0000935,O000475,P00003,1,419.56,0.15
OI0000936,O000475,P00062,1,140.07,0.0
OI0000937,O000476,P00021,1,265.21,0.15
OI0000938,O000477,P00059,1,377.25,0.2
OI0000939,O000478,P00074,1,138.42,0.15
OI0000940,O000479,P00075,1,181.47,0.2
OI0000941,O000479,P00004,2,41.11,0.0
OI0000942,O000479,P00059,3,377.25,0.2
OI0000943,O000479,P00060,1,534.46,0.15
OI0000944,O000480,P00052,1,396.7,0.2
OI0000945,O000480,P00024,1,194.34,0.0
OI0000946,O000480,P00102,1,377.84,0.15
OI0000947,O000481,P00060,1,534.46,0.15
OI0000948,O000482,P00082,2,380.3,0.0
OI0000949,O000483,P00111,1,39.89,0.15
OI0000950,O000483,P00081,1,74.04,0.0
OI0000951,O000483,P00010,1,9.72,0.1
OI0000952,O000483,P00050,1,212.38,0.0
OI0000953,O000484,P00038,1,373.16,0.0
OI0000954,O000484,P00055,1,268.52,0.15
OI0000955,O000484,P00097,2,193.82,0.1
OI0000956,O000485,P00070,1,403.55,0.0
OI0000957,O000485,P00074,1,138.42,0.2
OI0000958,O000485,P00102,1,377.84,0.15
OI0000959,O000486,P00011,1,477.15,0.1
OI0000960,O000487,P00113,3,151.95,0.0
OI0000961,O000488,P00095,1,40.98,0.0
OI0000962,O000488,P00120,1,568.77,0.1
OI0000963,O000489,P00117,2,372.96,0.15
OI0000964,O000490,P00047,1,293.14,0.0
OI0000965,O000491,P00015,1,125.4,0.0
OI0000966,O000491,P00050,1,212.38,0.05
OI0000967,O000492,P00080,1,65.63,0.0
OI0000968,O000493,P00047,1,293.14,0.0
OI0000969,O000494,P00023,2,220.19,0.15
OI0000970,O000494,P00083,2,125.94,0.0
OI0000971,O000494,P00072,3,362.99,0.1
OI0000972,O000495,P00091,3,86.94,0.2
OI0000973,O000496,P00027,1,425.73,0.0
OI0000974,O000497,P00043,1,243.73,0.0
OI0000975,O000498,P00070,1,403.55,0.2
OI0000976,O000498,P00015,1,125.4,0.1
OI0000977,O000498,P00084,1,477.09,0.2
OI0000978,O000498,P00062,1,140.07,0.15
OI0000979,O000498,P00095,1,40.98,0.0
OI0000980,O000499,P00097,1,193.82,0.15
OI0000981,O000500,P00098,1,298.47,0.0
OI0000982,O000500,P00029,1,359.81,0.0
OI0000983,O000500,P00042,2,444.01,0.1
OI0000984,O000501,P00088,1,15.01,0.0
OI0000985,O000501,P00055,1,268.52,0.0
OI0000986,O000501,P00036,4,136.63,0.05
OI0000987,O000501,P00007,1,522.61,0.05
OI0000988,O000501,P00009,1,411.99,0.1
OI0000989,O000502,P00068,3,131.83,0.2
OI0000990,O000503,P00016,2,21.7,0.2
OI0000991,O000503,P00061,1,62.41,0.1
OI0000992,O000503,P00091,1,86.94,0.0
OI0000993,O000503,P00069,1,452.65,0.05
OI0000994,O000503,P00087,3,117.6,0.1
OI0000995,O000504,P00048,1,606.69,0.2
OI0000996,O000504,P00103,2,132.87,0.0
OI0000997,O000504,P00087,1,117.6,0.0
OI0000998,O000504,P00089,1,185.57,0.05
OI0000999,O000505,P00012,1,518.79,0.05
OI0001000,O000505,P00011,1,477.15,0.0
OI0001001,O000506,P00037,2,379.94,0.0
OI0001002,O000507,P00014,4,306.6,0.0
OI0001003,O000507,P00022,2,315.29,0.15
OI0001004,O000507,P00036,1,136.63,0.0
OI0001005,O000508,P00064,4,25.74,0.0
OI0001006,O000509,P00112,2,264.71,0.1
OI0001007,O000509,P00027,2,425.73,0.15
OI0001008,O000510,P00003,1,419.56,0.15
OI0001009,O000510,P00038,1,373.16,0.1
OI0001010,O000510,P00054,2,499.72,0.0
OI0001011,O000511,P00061,2,62.41,0.05
OI0001012,O000511,P00045,1,303.55,0.15
OI0001013,O000511,P00054,1,499.72,0.15
OI0001014,O000512,P00003,2,419.56,0.0
OI0001015,O000512,P00038,2,373.16,0.0
OI0001016,O000513,P00003,3,419.56,0.2
OI0001017,O000514,P00103,2,132.87,0.2
OI0001018,O000514,P00030,1,211.27,0.1
OI0001019,O000515,P00083,3,125.94,0.0
OI0001020,O000516,P00053,1,564.38,0.1
OI0001021,O000517,P00044,2,52.37,0.15
OI0001022,O000517,P00084,1,477.09,0.2
OI0001023,O000518,P00042,3,444.01,0.05
OI0001024,O000519,P00076,1,271.68,0.15
OI0001025,O000519,P00086,1,55.76,0.1
OI0001026,O000520,P00108,1,475.6,0.1
OI0001027,O000520,P00071,2,455.29,0.0
OI0001028,O000520,P00057,1,460.12,0.2
OI0001029,O000520,P00059,3,377.25,0.0
OI0001030,O000520,P00039,2,78.36,0.0
OI0001031,O000521,P00102,1,377.84,0.0
OI0001032,O000521,P00034,3,79.08,0.05
OI0001033,O000522,P00048,3,606.69,0.0
OI0001034,O000523,P00099,2,91.51,0.0
OI0001035,O000523,P00109,1,130.78,0.0
OI0001036,O000524,P00046,1,488.5,0.05
OI0001037,O000524,P00037,1,379.94,0.0
OI0001038,O000525,P00080,1,65.63,0.0
OI0001039,O000526,P00092,1,315.53,0.1
OI0001040,O000527,P00037,1,379.94,0.2
OI0001041,O000527,P00024,2,194.34,0.15
OI0001042,O000527,P00023,1,220.19,0.15
OI0001043,O000528,P00116,1,571.16,0.2
OI0001044,O000528,P00086,4,55.76,0.0
OI0001045,O000529,P00021,1,265.21,0.0
OI0001046,O000529,P00031,2,462.82,0.0
OI0001047,O000529,P00015,1,125.4,0.1
OI0001048,O000530,P00017,1,369.49,0.0
OI0001049,O000530,P00057,1,460.12,0.0
OI0001050,O000531,P00024,2,194.34,0.0
OI0001051,O000532,P00072,2,362.99,0.0
OI0001052,O000532,P00091,1,86.94,0.15
OI0001053,O000533,P00041,2,19.77,0.0
OI0001054,O000534,P00019,3,80.96,0.1
OI0001055,O000534,P00048,1,606.69,0.0
OI0001056,O000534,P00058,2,268.06,0.1
OI0001057,O000535,P00039,1,78.36,0.0
OI0001058,O000535,P00016,1,21.7,0.05
OI0001059,O000535,P00118,1,509.33,0.05
OI0001060,O000536,P00099,1,91.51,0.0
OI0001061,O000537,P00059,1,377.25,0.15
OI0001062,O000537,P00119,2,324.39,0.1
OI0001063,O000537,P00041,2,19.77,0.1
OI0001064,O000537,P00020,1,21.08,0.0
OI0001065,O000537,P00001,1,186.44,0.15
OI0001066,O000538,P00091,2,86.94,0.05
OI0001067,O000538,P00038,4,373.16,0.0
OI0001068,O000539,P00097,3,193.82,0.1
OI0001069,O000540,P00086,2,55.76,0.0
OI0001070,O000541,P00103,1,132.87,0.15
OI0001071,O000541,P00073,1,380.75,0.05
OI0001072,O000542,P00044,1,52.37,0.15
OI0001073,O000543,P00015,1,125.4,0.05
OI0001074,O000543,P00094,2,222.34,0.0
OI0001075,O000544,P00018,2,97.12,0.15
OI0001076,O000545,P00071,2,455.29,0.0
OI0001077,O000545,P00015,1,125.4,0.05
OI0001078,O000545,P00040,1,464.84,0.1
OI0001079,O000546,P00108,1,475.6,0.0
OI0001080,O000546,P00029,1,359.81,0.0
OI0001081,O000546,P00058,1,268.06,0.0
OI0001082,O000547,P00008,2,441.52,0.15
OI0001083,O000547,P00078,2,203.68,0.0
OI0001084,O000548,P00075,1,181.47,0.1
OI0001085,O000549,P00029,1,359.81,0.0
OI0001086,O000549,P00101,1,79.35,0.0
OI0001087,O000549,P00120,1,568.77,0.0
OI0001088,O000549,P00099,1,91.51,0.0
OI0001089,O000550,P00069,1,452.65,0.2
OI0001090,O000551,P00058,1,268.06,0.15
OI0001091,O000552,P00086,1,55.76,0.05
OI0001092,O000552,P00012,1,518.79,0.0
OI0001093,O000552,P00066,2,422.64,0.05
OI0001094,O000553,P00041,1,19.77,0.15
OI0001095,O000553,P00078,2,203.68,0.0
OI0001096,O000553,P00066,1,422.64,0.05
OI0001097,O000553,P00008,1,441.52,0.0
OI0001098,O000554,P00092,1,315.53,0.2
OI0001099,O000555,P00055,1,268.52,0.05
OI0001100,O000555,P00048,1,606.69,0.0
OI0001101,O000556,P00002,1,75.51,0.0
OI0001102,O000556,P00037,3,379.94,0.0
OI0001103,O000557,P00040,1,464.84,0.1
OI0001104,O000557,P00058,4,268.06,0.0
OI0001105,O000557,P00112,1,264.71,0.0
OI0001106,O000558,P00094,1,222.34,0.05
OI0001107,O000559,P00095,2,40.98,0.2
OI0001108,O000559,P00054,1,499.72,0.05
OI0001109,O000560,P00037,1,379.94,0.0
OI0001110,O000561,P00104,3,250.89,0.05
OI0001111,O000561,P00094,2,222.34,0.15
OI0001112,O000561,P00115,2,275.35,0.05
OI0001113,O000562,P00018,1,97.12,0.1
OI0001114,O000562,P00107,1,373.63,0.1
OI0001115,O000563,P00012,1,518.79,0.0
OI0001116,O000563,P00019,1,80.96,0.0
OI0001117,O000564,P00061,2,62.41,0.0
OI0001118,O000564,P00112,1,264.71,0.1
OI0001119,O000564,P00068,2,131.83,0.2
OI0001120,O000564,P00043,3,243.73,0.05
OI0001121,O000565,P00012,1,518.79,0.0
OI0001122,O000566,P00053,1,564.38,0.0
OI0001123,O000566,P00082,2,380.3,0.05
OI0001124,O000567,P00023,1,220.19,0.1
OI0001125,O000568,P00060,1,534.46,0.15
OI0001126,O000569,P00073,2,380.75,0.2
OI0001127,O000570,P00118,2,509.33,0.0
OI0001128,O000571,P00026,1,236.15,0.2
OI0001129,O000571,P00024,2,194.34,0.05
OI0001130,O000572,P00038,1,373.16,0.05
OI0001131,O000572,P00071,1,455.29,0.0
OI0001132,O000573,P00106,4,183.48,0.2
OI0001133,O000573,P00039,1,78.36,0.1
OI0001134,O000574,P00039,1,78.36,0.05
OI0001135,O000575,P00072,1,362.99,0.15
OI0001136,O000576,P00060,1,534.46,0.0
OI0001137,O000577,P00004,1,41.11,0.0
OI0001138,O000577,P00102,1,377.84,0.0
OI0001139,O000578,P00034,1,79.08,0.0
OI0001140,O000579,P00082,3,380.3,0.0
OI0001141,O000579,P00107,1,373.63,0.15
OI0001142,O000579,P00061,1,62.41,0.15
OI0001143,O000580,P00115,1,275.35,0.0
OI0001144,O000581,P00054,1,499.72,0.0
OI0001145,O000582,P00063,1,329.62,0.15
OI0001146,O000582,P00117,1,372.96,0.15
OI0001147,O000583,P00032,2,492.19,0.2
OI0001148,O000583,P00004,1,41.11,0.0
OI0001149,O000583,P00016,1,21.7,0.05
OI0001150,O000584,P00009,1,411.99,0.15
OI0001151,O000584,P00077,1,263.58,0.0
OI0001152,O000585,P00075,1,181.47,0.1
OI0001153,O000585,P00062,2,140.07,0.05
OI0001154,O000586,P00112,1,264.71,0.15
OI0001155,O000586,P00034,1,79.08,0.15
OI0001156,O000587,P00061,1,62.41,0.15
OI0001157,O000588,P00105,3,567.15,0.0
OI0001158,O000588,P00016,2,21.7,0.1
OI0001159,O000589,P00094,2,222.34,0.2
OI0001160,O000589,P00074,4,138.42,0.0
OI0001161,O000589,P00003,2,419.56,0.0
OI0001162,O000590,P00075,1,181.47,0.05
OI0001163,O000590,P00008,1,441.52,0.15
